# chrom	start	end	chrom	start	end	Adipocytes	Endothelium	Heart-Cardio	Oligodend	Neuron	Liver-Hep	Pancreas-Duct	Pancreas-Acinar	Pancreas-Delta	Pancreas-Beta	Pancreas-Alpha	Kidney-Ep	Thyroid-Ep	Fallopian-Ep	Ovary+Endom-Ep	Eryth-prog	Blood-T	Blood-NK	Blood-Mono+Macro	Blood-Granul	Blood-B	Head-Neck-Ep	Lung-Ep-Bron	Prostate-Ep	Bladder-Ep	Breast-Luminal-Ep	Breast-Basal-Ep	Lung-Ep-Alveo	Gastric-Ep	Colon-Ep	Small-Int-Ep	Adipocytes	Endothelium	Heart-Cardio	Oligodend	Neuron	Liver-Hep	Pancreas-Duct	Pancreas-Acinar	Pancreas-Delta	Pancreas-Beta	Pancreas-Alpha	Kidney-Ep	Thyroid-Ep	Fallopian-Ep	Ovary+Endom-Ep	Eryth-prog	Blood-T	Blood-NK	Blood-Mono+Macro	Blood-Granul	Blood-B	Head-Neck-Ep	Lung-Ep-Bron	Prostate-Ep	Bladder-Ep	Breast-Luminal-Ep	Breast-Basal-Ep	Lung-Ep-Alveo	Gastric-Ep	Colon-Ep	Small-Int-Ep
chr13	99867756	99868016	chr13	99867756	99868015	0.27586206896551724	0.2229064039408867	0.08333333333333333	0.09285714285714286	0.13151927437641722	0.023255813953488372	0.0	0.0	0.014285714285714285	0.0	0.013157894736842105	0.07296137339055794	0.022988505747126436	0.0	0.043478260869565216	0.10204081632653061	1.0	0.8811881188118812	0.16020236087689713	0.22794117647058823	0.14619883040935672	0.10069444444444445	0.2	0.011299435028248588	0.043478260869565216	0.02564102564102564	0.07920792079207921	0.009852216748768473	0.007561436672967864	0.003367003367003367	0.0	116.0	812.0	132.0	140.0	441.0	172.0	70.0	80.0	70.0	74.0	76.0	233.0	87.0	106.0	138.0	98.0	861.0	101.0	593.0	136.0	171.0	576.0	150.0	177.0	92.0	78.0	101.0	203.0	529.0	297.0	113.0
chr13	99999019	99999508	chr13	99999019	99999507	0.05555555555555555	0.024509803921568627	0.0	0.24390243902439024	0.05154639175257732	0.0	0.0	0.0	0.7	1.0	0.3	0.0	0.0	0.2916666666666667	0.02564102564102564	0.2	0.00641025641025641	0.0	0.0	0.0	0.0	0.0	0.02857142857142857	0.0	0.08695652173913043	0.0	0.0	0.0	0.0	0.0	0.0	36.0	204.0	32.0	41.0	97.0	45.0	24.0	15.0	20.0	34.0	20.0	59.0	19.0	24.0	39.0	25.0	156.0	22.0	143.0	28.0	39.0	134.0	35.0	41.0	23.0	19.0	27.0	33.0	123.0	74.0	26.0
chr13	100026971	100027482	chr13	100026971	100027481	0.0	0.003484320557491289	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.1450381679389313	0.0	0.13574660633484162	0.06976744186046512	1.0	0.021621621621621623	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009523809523809525	0.0	30.0	287.0	37.0	51.0	131.0	49.0	25.0	24.0	35.0	26.0	34.0	81.0	35.0	40.0	52.0	30.0	262.0	25.0	221.0	43.0	60.0	185.0	52.0	50.0	41.0	24.0	39.0	45.0	171.0	105.0	32.0
chr13	100082002	100082172	chr13	100082002	100082171	0.012345679012345678	0.013779527559055118	0.0	0.0	0.0	0.01652892561983471	0.0	0.0	0.0	0.0	0.0	0.012195121951219513	0.03636363636363636	0.0	0.041237113402061855	0.037037037037037035	0.0	0.0	0.03560830860534125	0.0	0.9224137931034483	0.008982035928143712	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004901960784313725	0.0	81.0	508.0	87.0	99.0	283.0	121.0	57.0	42.0	65.0	51.0	64.0	164.0	55.0	68.0	97.0	54.0	531.0	57.0	337.0	87.0	116.0	334.0	102.0	96.0	69.0	64.0	78.0	91.0	284.0	204.0	57.0
chr13	100211272	100211718	chr13	100211272	100211717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0
chr13	100340079	100341042	chr13	100340079	100341041	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	7.0	1.0	2.0	2.0	3.0	1.0	0.0	1.0	2.0	1.0	6.0	2.0	1.0	0.0	0.0	14.0	2.0	8.0	2.0	2.0	3.0	1.0	3.0	0.0	2.0	1.0	3.0	4.0	4.0	3.0
chr13	100380052	100380198	chr13	100380052	100380197	0.045454545454545456	0.0030211480362537764	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01098901098901099	0.851063829787234	0.0	0.0	0.12903225806451613	0.003205128205128205	0.0	0.004608294930875576	0.0	0.0	0.004672897196261682	0.0	0.0	0.04	0.0	0.0	0.0	0.010362694300518135	0.008403361344537815	0.029411764705882353	44.0	331.0	51.0	55.0	157.0	64.0	23.0	23.0	24.0	32.0	37.0	91.0	47.0	39.0	58.0	31.0	312.0	37.0	217.0	48.0	64.0	214.0	51.0	51.0	50.0	34.0	42.0	73.0	193.0	119.0	34.0
chr13	100738532	100738798	chr13	100738532	100738797	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05263157894736842	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	13.0	6.0	0.0	14.0	9.0	0.0	3.0	3.0	2.0	2.0	9.0	5.0	0.0	1.0	2.0	31.0	0.0	11.0	3.0	5.0	19.0	5.0	5.0	4.0	2.0	0.0	3.0	8.0	6.0	2.0
chr13	101184823	101184991	chr13	101184823	101184990	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9848484848484849	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06557377049180328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	99.0	502.0	87.0	103.0	337.0	131.0	49.0	66.0	53.0	58.0	67.0	180.0	55.0	62.0	101.0	61.0	485.0	67.0	350.0	87.0	93.0	349.0	94.0	97.0	75.0	44.0	71.0	104.0	315.0	196.0	63.0
chr13	101197928	101198167	chr13	101197928	101198166	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.038461538461538464	0.0	0.0	0.875	0.0	0.0	0.16666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	6.0	52.0	7.0	7.0	21.0	8.0	1.0	2.0	7.0	7.0	6.0	15.0	5.0	2.0	10.0	4.0	38.0	6.0	26.0	6.0	12.0	40.0	3.0	12.0	6.0	3.0	1.0	12.0	18.0	25.0	3.0
chr13	101272903	101273527	chr13	101272903	101273526	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	1.0	4.0	2.0	1.0	1.0	0.0	0.0	1.0	0.0	3.0	0.0	0.0	2.0	0.0	5.0	0.0	4.0	0.0	0.0	3.0	1.0	1.0	0.0	0.0	1.0	3.0	1.0	0.0	0.0
chr13	101288718	101289227	chr13	101288718	101289226	0.0	0.0	0.0	0.8970588235294118	0.0457516339869281	0.0	0.0	0.0	0.0	0.0	0.0	0.03488372093023256	0.0	0.0	0.0	0.18181818181818182	0.0	0.0	0.0055248618784530384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.023529411764705882	0.0	26.0	275.0	50.0	68.0	153.0	51.0	32.0	17.0	20.0	25.0	26.0	86.0	37.0	19.0	53.0	33.0	261.0	21.0	181.0	39.0	51.0	174.0	45.0	57.0	24.0	25.0	41.0	63.0	147.0	85.0	33.0
chr13	102331534	102331598	chr13	102331534	102331597	0.0	0.0048543689320388345	0.0	0.0	0.0	0.0	0.0	0.02564102564102564	0.0	0.027777777777777776	0.0	0.0	0.0	0.0	0.2898550724637681	0.16	0.0	0.0	0.0035460992907801418	0.029850746268656716	0.0	0.0	0.0	0.06521739130434782	0.043478260869565216	0.022727272727272728	0.0	0.0	0.019455252918287938	0.8472222222222222	0.10204081632653061	58.0	412.0	59.0	86.0	242.0	99.0	31.0	39.0	41.0	36.0	47.0	128.0	53.0	48.0	69.0	50.0	360.0	57.0	282.0	67.0	82.0	278.0	66.0	92.0	46.0	44.0	53.0	79.0	257.0	144.0	49.0
chr13	103259015	103259116	chr13	103259015	103259115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011904761904761904	0.0	0.0	0.0	1.0	0.0	0.0	0.004901960784313725	0.024390243902439025	0.0	0.009950248756218905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009433962264150943	0.0	27.0	333.0	54.0	51.0	200.0	51.0	20.0	22.0	27.0	27.0	35.0	84.0	28.0	44.0	56.0	28.0	299.0	41.0	204.0	41.0	57.0	201.0	64.0	48.0	46.0	32.0	37.0	62.0	193.0	106.0	32.0
chr13	103262798	103263477	chr13	103262798	103263476	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02857142857142857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9891304347826086	0.0	31.0	275.0	46.0	57.0	169.0	60.0	25.0	18.0	20.0	25.0	27.0	94.0	35.0	35.0	43.0	35.0	240.0	22.0	158.0	32.0	53.0	170.0	38.0	44.0	36.0	23.0	34.0	65.0	159.0	92.0	34.0
chr13	104275218	104275711	chr13	104275218	104275710	0.030303030303030304	0.10775862068965517	0.0	0.0	0.0	0.0	0.0	0.27586206896551724	0.9375	0.2608695652173913	0.2222222222222222	0.0	0.0	0.0	0.0	0.15384615384615385	0.023255813953488372	0.05263157894736842	0.0	0.0	0.0	0.02158273381294964	0.0	0.0	0.0	0.29411764705882354	0.02702702702702703	0.0	0.06382978723404255	0.0	0.0	33.0	232.0	33.0	48.0	123.0	44.0	18.0	29.0	32.0	23.0	27.0	55.0	23.0	32.0	30.0	26.0	215.0	19.0	120.0	23.0	42.0	139.0	32.0	24.0	26.0	17.0	37.0	37.0	141.0	59.0	23.0
chr13	106597372	106597474	chr13	106597372	106597473	0.0	0.0	0.0	0.0	0.0	0.01020408163265306	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.32727272727272727	0.8446601941747572	0.20454545454545456	0.0	0.0	0.006688963210702341	0.015873015873015872	0.0	0.0	0.0	0.0	0.0	0.0	0.01694915254237288	0.01	0.0	0.0	0.0	49.0	405.0	64.0	87.0	240.0	98.0	39.0	40.0	49.0	43.0	48.0	167.0	55.0	55.0	103.0	44.0	388.0	30.0	299.0	63.0	64.0	283.0	82.0	74.0	55.0	52.0	59.0	100.0	287.0	150.0	61.0
chr13	107115259	107115679	chr13	107115259	107115678	0.6551724137931034	0.06204379562043796	0.0	0.0	0.088	0.10714285714285714	0.0	0.09523809523809523	0.0	0.03125	0.0	0.08791208791208792	0.0	0.0	0.0	0.2608695652173913	0.0326530612244898	0.08333333333333333	0.03597122302158273	0.0	0.018518518518518517	0.029411764705882353	0.0	0.0	0.03125	0.0	0.05555555555555555	0.0	0.0	0.0	0.0	29.0	274.0	42.0	45.0	125.0	56.0	18.0	21.0	24.0	32.0	26.0	91.0	19.0	34.0	37.0	23.0	245.0	24.0	139.0	32.0	54.0	170.0	40.0	43.0	32.0	33.0	36.0	47.0	139.0	92.0	25.0
chr13	109230112	109230533	chr13	109230112	109230532	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
chr13	109578513	109578644	chr13	109578513	109578643	0.0	0.022222222222222223	0.0	0.9777777777777777	0.04597701149425287	0.0	0.0	0.1875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.30434782608695654	0.006024096385542169	0.0	0.008928571428571428	0.0	0.1	0.0	0.0	0.08823529411764706	0.03571428571428571	0.0	0.0	0.0	0.0	0.0	0.0	18.0	180.0	22.0	45.0	87.0	35.0	22.0	16.0	19.0	21.0	18.0	60.0	23.0	27.0	34.0	23.0	166.0	16.0	112.0	30.0	20.0	112.0	34.0	34.0	28.0	19.0	28.0	45.0	106.0	56.0	24.0
chr13	109896933	109897425	chr13	109896933	109897424	0.1111111111111111	0.08	0.0	0.021739130434782608	0.017241379310344827	0.0	0.0	0.058823529411764705	0.0	0.0	0.0	0.031746031746031744	0.0	0.0	0.0	0.34782608695652173	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6382978723404256	0.36	0.0	0.0	0.0	0.017699115044247787	0.06153846153846154	0.05263157894736842	18.0	175.0	31.0	46.0	116.0	37.0	18.0	17.0	19.0	17.0	19.0	63.0	20.0	16.0	39.0	23.0	190.0	15.0	117.0	28.0	37.0	130.0	30.0	47.0	25.0	21.0	33.0	39.0	113.0	65.0	19.0
chr13	110386259	110386324	chr13	110386259	110386323	0.01639344262295082	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.058823529411764705	0.07191780821917808	0.7714285714285715	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004739336492890996	0.0	0.0	61.0	396.0	66.0	75.0	220.0	74.0	33.0	15.0	35.0	36.0	43.0	137.0	56.0	37.0	58.0	34.0	292.0	35.0	234.0	63.0	67.0	279.0	59.0	78.0	42.0	43.0	49.0	89.0	211.0	129.0	44.0
chr13	110411404	110411561	chr13	110411404	110411560	0.0	0.02564102564102564	0.01020408163265306	0.0	0.012658227848101266	0.007194244604316547	0.0	0.0	0.0	0.0	0.0	0.03076923076923077	0.0	0.0	0.0	0.03333333333333333	0.05818181818181818	0.8555555555555555	0.014742014742014743	0.011111111111111112	0.18620689655172415	0.014742014742014743	0.06923076923076923	0.0	0.011764705882352941	0.0	0.0	0.0	0.0024813895781637717	0.0	0.013333333333333334	77.0	624.0	98.0	120.0	316.0	139.0	65.0	60.0	55.0	54.0	68.0	195.0	70.0	72.0	95.0	60.0	550.0	90.0	407.0	90.0	145.0	407.0	130.0	128.0	85.0	62.0	80.0	140.0	403.0	248.0	75.0
chr13	110415635	110416300	chr13	110415635	110416299	0.0	0.0038910505836575876	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9705882352941176	0.6136363636363636	0.06451612903225806	0.003484320557491289	0.0	0.00625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006329113924050633	0.0	0.0	32.0	257.0	47.0	57.0	133.0	66.0	37.0	34.0	14.0	30.0	24.0	79.0	25.0	34.0	44.0	31.0	287.0	28.0	160.0	32.0	52.0	176.0	47.0	55.0	31.0	26.0	33.0	60.0	158.0	108.0	37.0
chr13	110524715	110524986	chr13	110524715	110524985	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.3333333333333333	0.029411764705882353	0.0	0.0	0.0	0.0	0.3793103448275862	0.2	0.875	0.0	0.0	0.0	0.0	0.35	0.05263157894736842	0.0	4.0	31.0	8.0	9.0	19.0	8.0	5.0	6.0	7.0	8.0	8.0	13.0	5.0	7.0	6.0	6.0	34.0	1.0	28.0	3.0	5.0	29.0	5.0	8.0	4.0	1.0	4.0	4.0	20.0	19.0	0.0
chr13	110809358	110809677	chr13	110809358	110809676	0.022222222222222223	0.00911854103343465	0.0	0.30434782608695654	0.14619883040935672	0.0	0.0	0.0	0.4074074074074074	0.0	0.0	0.0	0.0	0.0	0.0	0.43137254901960786	0.025396825396825397	0.0	0.02643171806167401	0.05660377358490566	0.012195121951219513	0.008849557522123894	0.0	0.0	0.0	0.03333333333333333	0.0	0.0	0.0	0.0	0.021739130434782608	45.0	329.0	56.0	69.0	171.0	64.0	31.0	26.0	27.0	38.0	36.0	113.0	49.0	39.0	59.0	51.0	315.0	34.0	227.0	53.0	82.0	226.0	63.0	72.0	44.0	30.0	65.0	63.0	223.0	155.0	46.0
chr13	110832874	110833093	chr13	110832874	110833092	0.0	0.0045871559633027525	0.030303030303030304	0.0	0.0	0.015384615384615385	0.0	0.058823529411764705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.01694915254237288	0.0	0.0064516129032258064	0.0	0.0	0.049689440993788817	0.0	0.10256410256410256	0.8235294117647058	0.0	0.029411764705882353	0.0	0.0	0.0	0.0	24.0	218.0	33.0	47.0	139.0	65.0	18.0	17.0	27.0	24.0	26.0	72.0	20.0	31.0	47.0	20.0	236.0	18.0	155.0	32.0	42.0	161.0	48.0	39.0	34.0	26.0	34.0	44.0	129.0	90.0	24.0
chr13	110896067	110896287	chr13	110896067	110896286	0.7307692307692307	0.21686746987951808	0.022222222222222223	0.0	0.2907801418439716	0.0625	0.03333333333333333	0.043478260869565216	0.0	0.0	0.0	0.013888888888888888	0.0	0.0	0.06382978723404255	0.3611111111111111	0.007692307692307693	0.0	0.005747126436781609	0.02857142857142857	0.0	0.005847953216374269	0.0	0.0	0.027777777777777776	0.041666666666666664	0.03333333333333333	0.0	0.0136986301369863	0.02197802197802198	0.0	26.0	249.0	45.0	39.0	141.0	48.0	30.0	23.0	24.0	32.0	25.0	72.0	46.0	33.0	47.0	36.0	260.0	23.0	174.0	35.0	44.0	171.0	52.0	52.0	36.0	24.0	30.0	41.0	146.0	91.0	23.0
chr13	110946429	110947629	chr13	110946429	110947628	0.6	0.20606060606060606	0.02702702702702703	0.02857142857142857	0.0	0.1	0.0	0.3076923076923077	0.0	0.09090909090909091	0.05	0.0	0.0	0.0	0.0	0.3333333333333333	0.047619047619047616	0.0	0.017699115044247787	0.0	0.07317073170731707	0.018018018018018018	0.0	0.0	0.0	0.047619047619047616	0.0	0.0	0.010869565217391304	0.03278688524590164	0.0	10.0	165.0	37.0	35.0	107.0	40.0	14.0	13.0	20.0	11.0	20.0	56.0	12.0	21.0	26.0	9.0	168.0	10.0	113.0	33.0	41.0	111.0	27.0	19.0	22.0	21.0	23.0	23.0	92.0	61.0	29.0
chr13	111093701	111093906	chr13	111093701	111093905	0.0	0.06976744186046512	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09090909090909091	0.0	0.0	0.1111111111111111	0.2	0.0	0.0	0.0	0.0	0.0	0.041666666666666664	0.0	0.0	0.0	0.0	0.0	0.125	0.08	1.0	0.0	7.0	43.0	7.0	5.0	26.0	8.0	2.0	1.0	4.0	5.0	4.0	11.0	7.0	7.0	9.0	5.0	42.0	5.0	26.0	7.0	7.0	24.0	7.0	5.0	9.0	1.0	7.0	8.0	25.0	7.0	7.0
chr13	111328089	111328433	chr13	111328089	111328432	0.014184397163120567	0.02930056710775047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025210084033613446	0.0	0.018691588785046728	0.0323943661971831	0.0	0.8720379146919431	0.0014104372355430183	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	141.0	1058.0	161.0	168.0	485.0	206.0	80.0	69.0	112.0	97.0	121.0	299.0	124.0	111.0	171.0	119.0	965.0	107.0	710.0	157.0	211.0	709.0	197.0	203.0	134.0	119.0	114.0	202.0	681.0	389.0	148.0
chr13	111691868	111692013	chr13	111691868	111692012	0.014925373134328358	0.001694915254237288	0.0	0.0	0.0	0.017391304347826087	0.0	0.0	0.0	0.0	0.03225806451612903	0.0	0.0	0.0	0.0	0.16	0.0017331022530329288	0.0	0.0	0.0	0.0	0.0	0.0	0.06422018348623854	0.8556701030927835	0.0	0.0	0.0	0.009584664536741214	0.008928571428571428	0.0	67.0	590.0	85.0	113.0	325.0	115.0	55.0	66.0	46.0	43.0	62.0	167.0	80.0	67.0	88.0	75.0	577.0	43.0	353.0	68.0	115.0	386.0	117.0	109.0	97.0	42.0	71.0	124.0	313.0	224.0	48.0
chr13	111718233	111718257	chr13	111718233	111718256	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03816793893129771	0.02	0.0	0.078125	0.17647058823529413	0.0	0.0	0.0	0.0	0.0	0.04247104247104247	0.10666666666666667	0.0	0.037037037037037035	0.0	0.0	0.8433734939759037	0.037815126050420166	0.0	0.0	55.0	370.0	59.0	66.0	223.0	96.0	40.0	49.0	35.0	39.0	41.0	131.0	50.0	56.0	64.0	51.0	359.0	44.0	233.0	47.0	74.0	259.0	75.0	79.0	54.0	33.0	61.0	83.0	238.0	139.0	48.0
chr13	111841564	111842079	chr13	111841564	111842078	0.012738853503184714	0.009161381254404511	0.0	0.0	0.002328288707799767	0.003401360544217687	0.0	0.0	0.0	0.005681818181818182	0.0	0.0	0.0	0.0	0.0	0.0967741935483871	0.8023690773067331	0.5548387096774193	0.10747185261003071	0.1188118811881188	0.16987179487179488	0.0019550342130987292	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0038022813688212928	0.0	157.0	1419.0	224.0	281.0	859.0	294.0	126.0	119.0	131.0	176.0	139.0	454.0	171.0	193.0	269.0	186.0	1604.0	155.0	977.0	202.0	312.0	1023.0	268.0	310.0	188.0	141.0	234.0	338.0	931.0	526.0	186.0
chr13	111897871	111897971	chr13	111897871	111897970	0.0	0.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011111111111111112	0.02631578947368421	0.0	0.019230769230769232	0.05555555555555555	0.0	0.0	0.005405405405405406	0.0	0.0	0.14349775784753363	0.9354838709677419	0.4782608695652174	0.029411764705882353	0.0	0.0	0.10606060606060606	0.0	0.0	0.0	31.0	300.0	44.0	69.0	165.0	87.0	25.0	30.0	28.0	29.0	26.0	90.0	38.0	31.0	52.0	36.0	286.0	33.0	185.0	44.0	72.0	223.0	62.0	69.0	34.0	34.0	50.0	66.0	191.0	96.0	39.0
chr13	111948367	111948464	chr13	111948367	111948463	0.0	0.0020242914979757085	0.0	0.0	0.0032258064516129032	0.010309278350515464	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7301587301587301	0.0	0.0	0.012345679012345678	0.0136986301369863	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51.0	494.0	91.0	104.0	310.0	97.0	53.0	29.0	40.0	40.0	60.0	160.0	42.0	52.0	77.0	63.0	451.0	63.0	324.0	73.0	88.0	328.0	85.0	88.0	60.0	47.0	66.0	118.0	298.0	163.0	43.0
chr13	113105829	113105972	chr13	113105829	113105971	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.061224489795918366	0.06666666666666667	0.0	0.0	0.0	0.0	0.0	0.7768817204301075	0.011363636363636364	0.37362637362637363	0.0	0.015625	0.057692307692307696	0.0	0.018050541516245487	0.016853932584269662	0.0	84.0	505.0	76.0	96.0	250.0	100.0	50.0	31.0	43.0	41.0	42.0	167.0	51.0	57.0	98.0	75.0	515.0	45.0	318.0	59.0	94.0	372.0	88.0	91.0	67.0	64.0	52.0	113.0	277.0	178.0	67.0
chr13	113112289	113112527	chr13	113112289	113112526	0.3333333333333333	0.5921052631578947	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2857142857142857	0.034482758620689655	0.0	0.0392156862745098	0.0	0.0	0.13636363636363635	0.07692307692307693	0.05263157894736842	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	76.0	12.0	8.0	36.0	14.0	8.0	3.0	6.0	4.0	7.0	22.0	7.0	8.0	6.0	7.0	58.0	9.0	51.0	11.0	9.0	44.0	13.0	19.0	7.0	8.0	4.0	8.0	35.0	22.0	5.0
chr13	113173832	113174185	chr13	113173832	113174184	0.0	0.0	0.011904761904761904	0.0	0.0026954177897574125	0.0	0.0	0.0	0.0136986301369863	0.10344827586206896	0.5930232558139535	0.0	0.0	0.0	0.0	0.0136986301369863	0.0	0.0	0.002364066193853428	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0025252525252525255	0.0	0.0	99.0	633.0	84.0	127.0	371.0	135.0	58.0	46.0	73.0	58.0	86.0	163.0	74.0	82.0	96.0	73.0	569.0	57.0	423.0	103.0	108.0	433.0	109.0	139.0	78.0	57.0	98.0	136.0	396.0	218.0	72.0
chr13	113295840	113296010	chr13	113295840	113296009	0.0	0.06432748538011696	0.20833333333333334	0.0	0.0	0.0	0.0	0.9705882352941176	0.02857142857142857	0.0	0.09090909090909091	0.0	0.0	0.0	0.0	0.08888888888888889	0.005917159763313609	0.02702702702702703	0.003745318352059925	0.0	0.0	0.004166666666666667	0.0	0.0	0.0	0.0	0.0	0.013157894736842105	0.014634146341463415	0.0	0.0	40.0	342.0	48.0	63.0	174.0	95.0	41.0	68.0	35.0	35.0	44.0	113.0	43.0	48.0	58.0	45.0	338.0	37.0	267.0	41.0	79.0	240.0	58.0	79.0	53.0	30.0	58.0	76.0	205.0	139.0	51.0
chr13	113314223	113314355	chr13	113314223	113314354	0.0	0.0019880715705765406	0.0	0.0	0.0	0.0	0.19607843137254902	0.0	0.0	0.0	0.0	0.6216216216216216	0.0	0.02631578947368421	0.06172839506172839	0.047619047619047616	0.004424778761061947	0.0	0.0	0.0	0.0	0.012048192771084338	0.0	0.0	0.0273972602739726	0.0	0.0	0.0	0.0035587188612099642	0.0	0.01694915254237288	53.0	503.0	72.0	111.0	251.0	100.0	51.0	48.0	46.0	53.0	55.0	185.0	68.0	76.0	81.0	63.0	452.0	50.0	321.0	73.0	104.0	332.0	82.0	106.0	73.0	49.0	61.0	132.0	281.0	186.0	59.0
chr13	113383323	113383529	chr13	113383323	113383528	0.0	0.0	0.95	0.0	0.022058823529411766	0.0	0.0	0.0	0.0	0.012345679012345678	0.0	0.05909090909090909	0.0	0.0	0.0	0.1511627906976744	0.0	0.0	0.0022988505747126436	0.0	0.0	0.0023923444976076554	0.0	0.0	0.0	0.0	0.0	0.029940119760479042	0.0	0.0037735849056603774	0.0	108.0	695.0	120.0	132.0	408.0	132.0	87.0	70.0	69.0	81.0	74.0	220.0	70.0	81.0	104.0	86.0	645.0	61.0	435.0	84.0	154.0	418.0	106.0	143.0	91.0	60.0	86.0	167.0	413.0	265.0	81.0
